station_id,day,weekday,day_month,available_bikes,mechanical,electrical,num_docks_available,name,lat,lon,altitude,address,post_code,capacity,Latlon,Barri,Districte
2,2019-10-07,1,7,6.993079584775087,6.757785467128028,0.23529411764705882,19.664359861591695,"C/ ROGER DE FLOR, 126",41.395487700000004,2.1771985000000003,17.0,"C/ ROGER DE FLOR, 126",8013.0,27.0,"41.395487700000004,2.1771985000000003",el Fort Pienc,Eixample
2,2019-10-08,2,8,14.006944444444445,13.78125,0.22569444444444445,12.190972222222221,"C/ ROGER DE FLOR, 126",41.395487700000004,2.1771985000000003,17.0,"C/ ROGER DE FLOR, 126",8013.0,27.0,"41.395487700000004,2.1771985000000003",el Fort Pienc,Eixample
2,2019-10-09,3,9,13.368055555555555,13.270833333333334,0.09722222222222222,12.722222222222221,"C/ ROGER DE FLOR, 126",41.395487700000004,2.1771985000000003,17.0,"C/ ROGER DE FLOR, 126",8013.0,27.0,"41.395487700000004,2.1771985000000003",el Fort Pienc,Eixample
2,2019-10-10,4,10,14.940972222222221,14.79861111111111,0.1423611111111111,11.770833333333334,"C/ ROGER DE FLOR, 126",41.395487700000004,2.1771985000000003,17.0,"C/ ROGER DE FLOR, 126",8013.0,27.0,"41.395487700000004,2.1771985000000003",el Fort Pienc,Eixample
2,2019-10-11,5,11,12.416666666666666,11.958333333333334,0.4583333333333333,13.90625,"C/ ROGER DE FLOR, 126",41.395487700000004,2.1771985000000003,17.0,"C/ ROGER DE FLOR, 126",8013.0,27.0,"41.395487700000004,2.1771985000000003",el Fort Pienc,Eixample
2,2019-10-12,6,12,12.21875,12.083333333333334,0.13541666666666666,12.572916666666666,"C/ ROGER DE FLOR, 126",41.395487700000004,2.1771985000000003,17.0,"C/ ROGER DE FLOR, 126",8013.0,27.0,"41.395487700000004,2.1771985000000003",el Fort Pienc,Eixample
2,2019-10-13,7,13,8.475694444444445,8.159722222222221,0.3159722222222222,16.520833333333332,"C/ ROGER DE FLOR, 126",41.395487700000004,2.1771985000000003,17.0,"C/ ROGER DE FLOR, 126",8013.0,27.0,"41.395487700000004,2.1771985000000003",el Fort Pienc,Eixample
2,2019-10-14,1,14,7.673611111111111,7.618055555555555,0.05555555555555555,17.22222222222222,"C/ ROGER DE FLOR, 126",41.395487700000004,2.1771985000000003,17.0,"C/ ROGER DE FLOR, 126",8013.0,27.0,"41.395487700000004,2.1771985000000003",el Fort Pienc,Eixample
2,2019-10-15,2,15,3.608695652173913,3.4782608695652173,0.13043478260869565,22.391304347826086,"C/ ROGER DE FLOR, 126",41.395487700000004,2.1771985000000003,17.0,"C/ ROGER DE FLOR, 126",8013.0,27.0,"41.395487700000004,2.1771985000000003",el Fort Pienc,Eixample
2,2019-10-16,3,16,14.086805555555555,13.71875,0.3680555555555556,11.65625,"C/ ROGER DE FLOR, 126",41.395487700000004,2.1771985000000003,17.0,"C/ ROGER DE FLOR, 126",8013.0,27.0,"41.395487700000004,2.1771985000000003",el Fort Pienc,Eixample
2,2019-10-17,4,17,14.552083333333334,14.305555555555555,0.2465277777777778,11.395833333333334,"C/ ROGER DE FLOR, 126",41.395487700000004,2.1771985000000003,17.0,"C/ ROGER DE FLOR, 126",8013.0,27.0,"41.395487700000004,2.1771985000000003",el Fort Pienc,Eixample
2,2019-10-18,5,18,5.204861111111111,5.135416666666667,0.06944444444444445,20.34375,"C/ ROGER DE FLOR, 126",41.395487700000004,2.1771985000000003,17.0,"C/ ROGER DE FLOR, 126",8013.0,27.0,"41.395487700000004,2.1771985000000003",el Fort Pienc,Eixample
2,2019-10-19,6,19,3.9791666666666665,3.4756944444444446,0.5034722222222222,21.01388888888889,"C/ ROGER DE FLOR, 126",41.395487700000004,2.1771985000000003,17.0,"C/ ROGER DE FLOR, 126",8013.0,27.0,"41.395487700000004,2.1771985000000003",el Fort Pienc,Eixample
2,2019-10-20,7,20,5.802083333333333,5.659722222222222,0.1423611111111111,20.62152777777778,"C/ ROGER DE FLOR, 126",41.395487700000004,2.1771985000000003,17.0,"C/ ROGER DE FLOR, 126",8013.0,27.0,"41.395487700000004,2.1771985000000003",el Fort Pienc,Eixample
2,2019-10-21,1,21,11.447916666666666,11.288194444444445,0.1597222222222222,14.583333333333334,"C/ ROGER DE FLOR, 126",41.395487700000004,2.1771985000000003,17.0,"C/ ROGER DE FLOR, 126",8013.0,27.0,"41.395487700000004,2.1771985000000003",el Fort Pienc,Eixample
2,2019-10-22,2,22,7.427083333333333,7.072916666666667,0.3541666666666667,17.45486111111111,"C/ ROGER DE FLOR, 126",41.395487700000004,2.1771985000000003,17.0,"C/ ROGER DE FLOR, 126",8013.0,27.0,"41.395487700000004,2.1771985000000003",el Fort Pienc,Eixample
2,2019-10-23,3,23,9.98611111111111,9.854166666666666,0.13194444444444445,14.555555555555555,"C/ ROGER DE FLOR, 126",41.395487700000004,2.1771985000000003,17.0,"C/ ROGER DE FLOR, 126",8013.0,27.0,"41.395487700000004,2.1771985000000003",el Fort Pienc,Eixample
2,2019-10-24,4,24,6.048611111111111,5.892361111111111,0.15625,18.302083333333332,"C/ ROGER DE FLOR, 126",41.395487700000004,2.1771985000000003,17.0,"C/ ROGER DE FLOR, 126",8013.0,27.0,"41.395487700000004,2.1771985000000003",el Fort Pienc,Eixample
2,2019-10-25,5,25,8.940972222222221,8.774305555555555,0.16666666666666666,16.520833333333332,"C/ ROGER DE FLOR, 126",41.395487700000004,2.1771985000000003,17.0,"C/ ROGER DE FLOR, 126",8013.0,27.0,"41.395487700000004,2.1771985000000003",el Fort Pienc,Eixample
2,2019-10-26,6,26,10.696864111498257,10.498257839721255,0.1986062717770035,15.714285714285714,"C/ ROGER DE FLOR, 126",41.395487700000004,2.1771985000000003,17.0,"C/ ROGER DE FLOR, 126",8013.0,27.0,"41.395487700000004,2.1771985000000003",el Fort Pienc,Eixample
2,2019-10-27,7,27,7.021660649819495,6.981949458483754,0.039711191335740074,18.927797833935017,"C/ ROGER DE FLOR, 126",41.395487700000004,2.1771985000000003,17.0,"C/ ROGER DE FLOR, 126",8013.0,27.0,"41.395487700000004,2.1771985000000003",el Fort Pienc,Eixample
2,2019-10-28,1,28,12.92361111111111,12.75,0.1736111111111111,11.38888888888889,"C/ ROGER DE FLOR, 126",41.395487700000004,2.1771985000000003,17.0,"C/ ROGER DE FLOR, 126",8013.0,27.0,"41.395487700000004,2.1771985000000003",el Fort Pienc,Eixample
2,2019-10-29,2,29,7.395833333333333,7.104166666666667,0.2916666666666667,15.881944444444445,"C/ ROGER DE FLOR, 126",41.395487700000004,2.1771985000000003,17.0,"C/ ROGER DE FLOR, 126",8013.0,27.0,"41.395487700000004,2.1771985000000003",el Fort Pienc,Eixample
